ImageId,PredictedLabel,Confidence
16796,6,1.0
16797,8,1.0
16798,5,0.99933594
16799,1,0.99999964
16800,2,0.99999964
16801,1,0.9999999
16802,1,1.0
16803,0,1.0
16804,1,0.9997956
16805,6,0.9999999
16806,5,1.0
16807,2,1.0
16808,6,1.0
16809,2,0.9999169
16810,2,0.9999994
16811,3,1.0
16812,6,0.99970526
16813,9,0.9999999
16814,7,0.99973875
16815,4,0.9999994
16816,9,0.9998312
16817,0,1.0
16818,1,1.0
16819,1,0.9999945
16820,1,1.0
16821,1,0.9999975
16822,3,0.9999999
16823,5,1.0
16824,1,0.999962
16825,1,0.9999999
16826,2,1.0
16827,3,0.9998982
16828,1,1.0
16829,2,0.9999968
16830,6,1.0
16831,1,1.0
16832,4,0.99999917
16833,0,0.999997
16834,8,0.99997187
16835,0,1.0
16836,2,1.0
16837,1,1.0
16838,4,0.9999982
16839,4,1.0
16840,5,0.99920136
16841,7,0.9999999
16842,0,0.9685732
16843,8,1.0
16844,7,1.0
16845,8,0.9999995
16846,1,1.0
16847,3,1.0
16848,7,0.99999905
16849,2,1.0
16850,2,0.99999046
16851,2,1.0
16852,4,0.9999999
16853,2,0.99999976
16854,9,1.0
16855,2,1.0
16856,9,1.0
16857,1,0.9774451
16858,8,1.0
16859,2,0.9989712
16860,2,1.0
16861,5,1.0
16862,9,0.999992
16863,4,1.0
16864,3,1.0
16865,7,1.0
16866,1,1.0
16867,0,1.0
16868,4,0.99999714
16869,4,0.9993006
16870,2,0.9299903
16871,9,0.99999726
16872,2,0.99998987
16873,0,0.9999733
16874,0,0.99999225
16875,5,1.0
16876,0,0.9999999
16877,1,0.98017716
16878,6,1.0
16879,0,1.0
16880,3,0.77408206
16881,7,1.0
16882,5,0.99999154
16883,0,1.0
16884,7,0.99999976
16885,4,1.0
16886,9,0.99999976
16887,9,0.9999999
16888,3,0.99999785
16889,6,1.0
16890,2,1.0
16891,4,0.99993443
16892,1,1.0
16893,3,1.0
16894,2,0.9997582
16895,3,1.0
16896,0,0.9999919
16897,0,1.0
16898,6,0.9886037
16899,5,0.99999154
16900,8,1.0
16901,7,1.0
16902,0,0.9999995
16903,6,1.0
16904,2,0.9993292
16905,0,0.99999976
16906,9,0.99998593
16907,9,0.9999944
16908,1,0.9999958
16909,5,1.0
16910,3,0.9999324
16911,5,0.9999554
16912,8,0.99997294
16913,9,0.99999654
16914,0,0.7206811
16915,7,0.99999976
16916,1,0.9999522
16917,5,0.9979449
16918,0,0.9999988
16919,1,1.0
16920,0,0.9423369
16921,0,0.9999989
16922,6,1.0
16923,4,1.0
16924,7,0.9999999
16925,7,0.99996924
16926,4,0.99999833
16927,9,0.9999702
16928,3,1.0
16929,8,1.0
16930,8,1.0
16931,9,1.0
16932,6,0.99990034
16933,7,1.0
16934,0,0.99999976
16935,0,0.9412058
16936,5,0.7693043
16937,3,1.0
16938,8,1.0
16939,7,0.99999833
16940,7,1.0
16941,4,0.99999917
16942,2,1.0
16943,1,1.0
16944,5,0.9999999
16945,7,0.9999989
16946,1,0.9999999
16947,7,0.9999988
16948,8,0.99998987
16949,2,1.0
16950,8,1.0
16951,0,0.99999905
16952,8,0.9995851
16953,3,1.0
16954,1,1.0
16955,0,0.9999994
16956,1,0.9999999
16957,5,0.8592913
16958,5,0.9990565
16959,6,1.0
16960,6,1.0
16961,6,1.0
16962,6,1.0
16963,1,1.0
16964,0,0.99999976
16965,8,0.9996878
16966,3,1.0
16967,7,0.99991405
16968,0,0.99999917
16969,5,1.0
16970,9,0.99990475
16971,6,0.9991252
16972,0,0.9999939
16973,2,1.0
16974,2,1.0
16975,5,0.99999774
16976,6,1.0
16977,1,0.9999956
16978,7,0.9999999
16979,5,1.0
16980,1,0.9999995
16981,7,0.9999883
16982,8,1.0
16983,1,1.0
16984,0,1.0
16985,4,1.0
16986,4,0.9992499
16987,3,1.0
16988,0,0.9998938
16989,2,1.0
16990,1,1.0
16991,3,0.9996854
16992,8,0.99998486
16993,3,0.99958974
16994,5,0.9974896
16995,7,1.0
16996,2,1.0
16997,8,0.9999994
16998,2,1.0
16999,9,0.99516773
17000,0,0.99999976
17001,3,0.83567905
17002,4,1.0
17003,5,1.0
17004,6,1.0
17005,7,1.0
17006,3,0.9999362
17007,8,0.9990075
17008,5,1.0
17009,2,0.576152
17010,3,1.0
17011,3,0.9999105
17012,8,1.0
17013,8,0.9999747
17014,4,0.9922544
17015,4,0.9999181
17016,8,1.0
17017,8,0.999995
17018,3,1.0
17019,9,0.9999932
17020,6,1.0
17021,1,1.0
17022,1,1.0
17023,6,1.0
17024,6,1.0
17025,4,1.0
17026,4,0.9999999
17027,5,0.99999917
17028,3,0.9999981
17029,2,0.9927297
17030,4,0.9999927
17031,2,1.0
17032,5,0.99999774
17033,9,0.9999987
17034,6,1.0
17035,8,0.99997544
17036,8,0.9999981
17037,5,0.9999862
17038,9,1.0
17039,5,0.99999976
17040,3,1.0
17041,0,0.99957806
17042,9,0.9999987
17043,2,1.0
17044,6,1.0
17045,3,0.9997002
17046,9,0.9999994
17047,3,0.9999778
17048,9,0.99919206
17049,6,1.0
17050,8,0.9999999
17051,9,0.9999999
17052,8,0.9969483
17053,3,0.9999515
17054,7,1.0
17055,2,1.0
17056,7,0.9999994
17057,7,0.9908064
17058,7,0.99999964
17059,4,0.9997551
17060,6,0.99993956
17061,7,0.9999206
17062,4,0.9995123
17063,6,0.99999964
17064,1,1.0
17065,8,0.99974996
17066,7,1.0
17067,9,0.9997936
17068,5,0.99999917
17069,8,0.8046481
17070,1,1.0
17071,2,0.9999999
17072,9,1.0
17073,3,1.0
17074,1,1.0
17075,8,0.9999893
17076,5,0.9998241
17077,1,1.0
17078,5,0.65855974
17079,1,1.0
17080,1,1.0
17081,8,1.0
17082,5,0.99713933
17083,8,1.0
17084,2,0.99999976
17085,2,0.99999964
17086,9,0.99898404
17087,2,1.0
17088,7,0.9999956
17089,5,1.0
17090,3,1.0
17091,6,1.0
17092,8,0.9999101
17093,8,0.9999999
17094,4,0.87484056
17095,6,0.99999976
17096,6,1.0
17097,1,0.9999994
17098,9,0.9999968
17099,9,0.9999789
17100,0,1.0
17101,0,0.99999964
17102,2,0.9998354
17103,3,0.99999976
17104,4,0.9999933
17105,7,0.99999976
17106,5,0.9999974
17107,5,0.9999882
17108,6,0.99969995
17109,9,0.9998964
17110,9,0.99999976
17111,2,0.9999579
17112,3,1.0
17113,9,0.9999316
17114,7,1.0
17115,3,0.9999999
17116,5,0.9973738
17117,6,0.99999917
17118,0,0.9999845
17119,0,0.99999976
17120,0,0.99999964
17121,7,1.0
17122,8,0.9999999
17123,2,0.9998971
17124,3,1.0
17125,6,1.0
17126,6,1.0
17127,6,1.0
17128,0,0.9999981
17129,7,0.9999994
17130,7,1.0
17131,3,1.0
17132,8,1.0
17133,1,0.9999999
17134,9,0.99999976
17135,6,1.0
17136,7,0.99999905
17137,9,0.99998724
17138,9,0.9954724
17139,7,1.0
17140,0,0.9999999
17141,1,0.9999999
17142,6,0.9999999
17143,4,0.99999356
17144,2,1.0
17145,4,1.0
17146,8,0.9999585
17147,5,0.999974
17148,3,1.0
17149,8,0.9999958
17150,5,1.0
17151,8,1.0
17152,2,0.9999678
17153,8,0.99999976
17154,3,1.0
17155,2,1.0
17156,4,1.0
17157,7,1.0
17158,4,1.0
17159,2,1.0
17160,6,1.0
17161,2,0.9514587
17162,7,0.99998426
17163,5,1.0
17164,2,1.0
17165,0,0.99999774
17166,3,0.9999994
17167,4,0.9999329
17168,5,0.99999964
17169,2,0.9938239
17170,8,1.0
17171,9,0.94117117
17172,1,0.9999999
17173,4,0.9999994
17174,8,0.9999982
17175,8,1.0
17176,8,0.5848549
17177,1,0.99999976
17178,5,0.9999999
17179,2,0.9999858
17180,6,1.0
17181,7,1.0
17182,7,0.9999982
17183,4,0.9999907
17184,6,1.0
17185,5,0.99999964
17186,4,1.0
17187,6,1.0
17188,0,0.9999988
17189,0,1.0
17190,7,0.99998367
17191,9,0.99708766
17192,5,0.99921346
17193,8,1.0
17194,3,0.9999988
17195,6,1.0
17196,3,1.0
17197,8,0.98386925
17198,8,1.0
17199,3,0.9999862
17200,6,0.99999976
17201,1,1.0
17202,7,0.9999982
17203,9,0.9999989
17204,9,1.0
17205,1,0.99999964
17206,8,1.0
17207,8,1.0
17208,1,1.0
17209,4,1.0
17210,1,0.9999999
17211,9,0.9999379
17212,5,1.0
17213,9,0.99887866
17214,1,0.99999964
17215,9,1.0
17216,8,0.9999999
17217,2,0.999998
17218,6,1.0
17219,4,0.9790572
17220,8,1.0
17221,5,0.8646009
17222,1,1.0
17223,7,0.9999999
17224,9,1.0
17225,8,0.9999962
17226,1,0.99997973
17227,6,1.0
17228,8,0.99999523
17229,9,0.9996057
17230,6,1.0
17231,1,1.0
17232,1,1.0
17233,2,0.9999975
17234,1,0.99999976
17235,8,0.98615116
17236,7,0.99999964
17237,0,0.99999046
17238,7,1.0
17239,9,0.9996152
17240,4,0.99996614
17241,4,1.0
17242,2,1.0
17243,6,0.9999951
17244,3,0.9998776
17245,1,0.9999341
17246,9,1.0
17247,3,1.0
17248,6,0.9999999
17249,5,1.0
17250,5,0.99948263
17251,5,1.0
17252,7,0.9977252
17253,6,1.0
17254,5,0.99999654
17255,0,0.9999999
17256,7,0.99875736
17257,8,0.99999964
17258,3,1.0
17259,5,0.99999475
17260,4,1.0
17261,3,0.9999999
17262,4,1.0
17263,3,1.0
17264,7,0.99836665
17265,5,0.99999595
17266,6,0.99997425
17267,2,0.99998116
17268,6,1.0
17269,0,0.9999994
17270,2,0.7344598
17271,4,0.9987178
17272,1,0.999974
17273,1,0.9999987
17274,1,1.0
17275,2,0.9999993
17276,2,0.99997604
17277,3,1.0
17278,9,1.0
17279,8,0.99999917
17280,8,1.0
17281,9,0.9999933
17282,4,0.99852544
17283,9,1.0
17284,5,0.9987238
17285,5,0.9999591
17286,5,0.9999988
17287,2,1.0
17288,0,0.9999794
17289,1,0.9303649
17290,7,1.0
17291,4,1.0
17292,7,0.9999962
17293,5,0.5451765
17294,3,0.99999905
17295,3,0.9999938
17296,3,1.0
17297,5,0.99999285
17298,1,1.0
17299,9,1.0
17300,5,1.0
17301,6,1.0
17302,9,0.9999864
17303,6,1.0
17304,5,0.9415268
17305,1,0.99999976
17306,4,1.0
17307,8,0.9999995
17308,2,1.0
17309,8,1.0
17310,4,0.99929285
17311,6,1.0
17312,6,1.0
17313,8,0.9999875
17314,3,1.0
17315,3,1.0
17316,4,1.0
17317,2,1.0
17318,2,0.9995073
17319,8,1.0
17320,0,0.9999728
17321,1,0.99999785
17322,8,1.0
17323,0,1.0
17324,7,1.0
17325,1,1.0
17326,9,0.9999999
17327,3,1.0
17328,7,1.0
17329,1,1.0
17330,0,0.99999976
17331,4,1.0
17332,3,1.0
17333,6,1.0
17334,7,0.99999785
17335,8,1.0
17336,3,1.0
17337,2,1.0
17338,7,1.0
17339,7,0.99998415
17340,6,0.99999785
17341,5,0.99982893
17342,4,0.9999995
17343,7,1.0
17344,6,1.0
17345,9,0.9997638
17346,1,0.99860966
17347,6,1.0
17348,1,0.9999999
17349,1,0.9999999
17350,2,1.0
17351,4,1.0
17352,6,1.0
17353,1,0.9999999
17354,3,1.0
17355,1,1.0
17356,8,0.99991834
17357,1,1.0
17358,9,0.9966011
17359,4,1.0
17360,3,1.0
17361,4,1.0
17362,3,0.99998486
17363,5,0.99999344
17364,4,0.9999999
17365,3,0.9999999
17366,7,0.9999999
17367,9,0.99999905
17368,9,0.9999616
17369,8,0.9934524
17370,0,0.9999925
17371,8,1.0
17372,2,1.0
17373,5,1.0
17374,8,1.0
17375,9,1.0
17376,0,0.99999964
17377,7,0.9999999
17378,1,1.0
17379,7,0.9954455
17380,4,0.99973625
17381,3,1.0
17382,6,0.9999999
17383,8,0.9999951
17384,5,0.9965491
17385,3,1.0
17386,4,0.9999989
17387,2,0.99999726
17388,7,1.0
17389,4,1.0
17390,0,1.0
17391,8,0.999998
17392,9,0.99999833
17393,3,1.0
17394,7,0.999995
17395,7,0.9999993
17396,5,0.99999654
17397,0,0.9999994
17398,2,1.0
17399,5,1.0
17400,2,0.9999995
17401,2,1.0
17402,8,1.0
17403,2,0.9999999
17404,0,0.9999862
17405,5,0.9991579
17406,4,1.0
17407,9,0.9121255
17408,3,1.0
17409,2,0.993397
17410,4,1.0
17411,3,0.9999999
17412,0,0.9999988
17413,1,1.0
17414,2,0.98379725
17415,1,0.9999999
17416,1,0.9999975
17417,8,0.96891886
17418,1,1.0
17419,2,0.9999969
17420,4,1.0
17421,7,0.9997098
17422,3,1.0
17423,6,0.999905
17424,2,1.0
17425,4,0.99990416
17426,9,1.0
17427,3,0.9999831
17428,7,1.0
17429,3,1.0
17430,6,1.0
17431,1,0.9999995
17432,5,1.0
17433,2,1.0
17434,5,1.0
17435,1,0.7632203
17436,5,0.999469
17437,6,0.9999999
17438,8,1.0
17439,2,0.9999844
17440,2,1.0
17441,2,1.0
17442,1,1.0
17443,5,0.9999769
17444,6,1.0
17445,3,1.0
17446,9,0.9999908
17447,1,0.9999895
17448,7,0.99999976
17449,8,1.0
17450,0,1.0
17451,6,1.0
17452,7,1.0
17453,4,0.9999999
17454,6,0.99784684
17455,0,1.0
17456,3,0.99999917
17457,8,0.9999999
17458,6,1.0
17459,1,1.0
17460,6,1.0
17461,4,0.9999994
17462,7,1.0
17463,6,1.0
17464,7,0.99999905
17465,3,0.9999999
17466,4,1.0
17467,3,0.9992505
17468,7,1.0
17469,4,0.9909972
17470,4,0.99999905
17471,6,1.0
17472,6,1.0
17473,9,0.99999845
17474,3,0.99999905
17475,7,0.99998605
17476,9,0.9999198
17477,9,0.9748047
17478,8,0.9998876
17479,3,0.99970895
17480,5,1.0
17481,4,1.0
17482,5,1.0
17483,4,0.99999964
17484,0,1.0
17485,0,0.99987924
17486,9,0.999912
17487,7,1.0
17488,7,1.0
17489,5,0.99999976
17490,7,0.9999968
17491,4,1.0
17492,5,0.9999578
17493,4,0.9999964
17494,7,0.9999982
17495,9,0.9999869
17496,7,0.9998945
17497,1,0.99999297
17498,8,0.99999857
17499,9,0.9999969
17500,9,0.99992955
17501,5,1.0
17502,7,1.0
17503,1,1.0
17504,2,1.0
17505,0,1.0
17506,6,0.9999263
17507,9,1.0
17508,6,1.0
17509,5,1.0
17510,9,0.99999547
17511,0,0.9999993
17512,4,0.9999995
17513,8,0.99999905
17514,0,0.9999993
17515,5,0.9999993
17516,9,0.9999999
17517,3,1.0
17518,3,1.0
17519,8,0.9999999
17520,7,0.9999995
17521,0,0.9999999
17522,7,0.99999857
17523,2,0.97539234
17524,5,0.9999974
17525,4,0.9999912
17526,3,0.9999912
17527,5,1.0
17528,7,1.0
17529,0,0.9999994
17530,3,1.0
17531,4,0.9999976
17532,8,0.99999857
17533,1,1.0
17534,0,0.9999964
17535,0,1.0
17536,9,0.9999982
17537,9,0.9999825
17538,6,1.0
17539,4,1.0
17540,4,1.0
17541,5,1.0
17542,1,0.9999914
17543,0,0.99999833
17544,0,0.99999166
17545,9,0.99999976
17546,9,0.9999989
17547,7,1.0
17548,4,1.0
17549,7,1.0
17550,2,0.9998375
17551,1,1.0
17552,8,0.963616
17553,4,0.9998307
17554,4,0.9904213
17555,4,0.99985754
17556,5,0.9994893
17557,6,0.9999999
17558,6,1.0
17559,2,1.0
17560,1,1.0
17561,1,1.0
17562,4,0.99999845
17563,2,1.0
17564,1,0.99999976
17565,8,0.9999999
17566,7,1.0
17567,1,1.0
17568,7,0.9967359
17569,8,1.0
17570,3,0.99999666
17571,3,0.9999976
17572,3,1.0
17573,0,0.99999213
17574,0,0.99999714
17575,5,1.0
17576,1,1.0
17577,2,1.0
17578,9,0.99999905
17579,4,1.0
17580,0,1.0
17581,0,0.99999905
17582,8,0.99998844
17583,7,0.9999999
17584,6,0.57682806
17585,6,1.0
17586,1,0.9999974
17587,9,0.99989295
17588,7,0.99999344
17589,2,1.0
17590,8,0.9969308
17591,7,1.0
17592,8,1.0
17593,2,0.99999976
17594,4,0.99117786
17595,1,0.99999976
17596,5,1.0
17597,2,1.0
17598,8,0.99999976
17599,8,1.0
17600,9,0.9999989
17601,8,0.98988754
17602,3,1.0
17603,8,1.0
17604,8,0.90176487
17605,3,0.99999833
17606,3,1.0
17607,6,0.94198316
17608,8,1.0
17609,3,0.99999905
17610,2,0.99999976
17611,5,0.9996679
17612,1,1.0
17613,4,0.9999999
17614,9,0.99999857
17615,6,0.9999999
17616,7,0.9998698
17617,8,0.99999976
17618,4,0.9999999
17619,3,1.0
17620,1,1.0
17621,8,1.0
17622,9,0.6056259
17623,3,1.0
17624,4,1.0
17625,5,0.99999964
17626,6,1.0
17627,3,0.99999785
17628,1,1.0
17629,9,0.9999598
17630,2,0.99998057
17631,6,1.0
17632,5,1.0
17633,1,1.0
17634,4,1.0
17635,7,0.9999963
17636,5,0.9961559
17637,0,1.0
17638,0,0.9999999
17639,6,0.9995209
17640,1,0.9999999
17641,0,1.0
17642,7,0.99999976
17643,7,0.99999964
17644,3,0.9999827
17645,8,1.0
17646,7,1.0
17647,4,1.0
17648,7,0.9999999
17649,7,0.9999999
17650,0,0.9999994
17651,0,0.9983084
17652,8,0.99946684
17653,1,1.0
17654,3,1.0
17655,7,0.9999999
17656,2,0.9999907
17657,1,1.0
17658,4,0.9999703
17659,7,1.0
17660,7,1.0
17661,1,1.0
17662,6,0.9999553
17663,8,0.9999999
17664,2,0.9999987
17665,9,0.9998661
17666,0,0.99999785
17667,0,1.0
17668,3,1.0
17669,1,1.0
17670,7,1.0
17671,6,1.0
17672,6,1.0
17673,3,1.0
17674,6,1.0
17675,1,1.0
17676,4,1.0
17677,8,1.0
17678,9,0.9999999
17679,7,0.99994254
17680,9,1.0
17681,3,1.0
17682,6,1.0
17683,2,0.9998031
17684,8,0.89180315
17685,8,0.99999344
17686,8,1.0
17687,2,0.9999995
17688,8,1.0
17689,9,0.9999988
17690,3,0.9999999
17691,8,0.99999547
17692,3,0.9994326
17693,7,0.99999154
17694,0,0.9999999
17695,0,0.9999958
17696,4,1.0
17697,0,0.9997311
17698,7,0.99997425
17699,7,1.0
17700,4,1.0
17701,8,1.0
17702,8,0.5468037
17703,2,0.9999982
17704,8,0.99999917
17705,3,0.9999999
17706,3,1.0
17707,1,0.99999976
17708,8,0.9999924
17709,5,0.9997751
17710,8,0.9416189
17711,1,1.0
17712,5,1.0
17713,1,0.99999917
17714,9,0.99991524
17715,3,0.999997
17716,3,1.0
17717,1,0.9999428
17718,4,1.0
17719,7,0.9999999
17720,1,1.0
17721,4,1.0
17722,7,1.0
17723,3,1.0
17724,5,1.0
17725,1,1.0
17726,6,1.0
17727,4,0.99999976
17728,5,0.99999976
17729,3,0.98119605
17730,8,1.0
17731,2,0.9999999
17732,8,1.0
17733,8,1.0
17734,0,0.99999976
17735,5,0.97644275
17736,6,1.0
17737,0,1.0
17738,6,0.9999957
17739,0,1.0
17740,0,1.0
17741,3,1.0
17742,6,1.0
17743,2,1.0
17744,2,1.0
17745,6,1.0
17746,8,0.99999917
17747,1,0.99969137
17748,7,0.9999987
17749,1,0.5213991
17750,5,1.0
17751,3,1.0
17752,4,0.999998
17753,6,1.0
17754,2,1.0
17755,7,0.9999999
17756,6,1.0
17757,8,0.9999348
17758,1,1.0
17759,2,1.0
17760,4,0.9999993
17761,2,1.0
17762,2,0.9998927
17763,3,1.0
17764,5,1.0
17765,6,1.0
17766,7,0.9999994
17767,5,0.9995808
17768,9,0.99999964
17769,4,1.0
17770,4,1.0
17771,6,0.9999964
17772,2,1.0
17773,7,0.9999999
17774,8,1.0
17775,5,0.9999999
17776,1,1.0
17777,7,0.9999932
17778,1,1.0
17779,6,1.0
17780,2,0.99999297
17781,1,0.9999993
17782,1,1.0
17783,2,0.9999863
17784,2,1.0
17785,8,1.0
17786,4,0.9999999
17787,0,1.0
17788,7,0.99999833
17789,9,0.9999994
17790,3,0.874706
17791,7,1.0
17792,6,0.99999976
17793,7,0.99980706
17794,5,0.9999782
17795,2,1.0
17796,2,0.9987419
17797,3,1.0
17798,5,1.0
17799,2,1.0
17800,4,1.0
17801,6,0.99999213
17802,9,0.9999994
17803,4,1.0
17804,9,0.9999838
17805,8,0.9993617
17806,0,0.99999964
17807,9,0.9969267
17808,3,0.9999999
17809,4,0.99910295
17810,3,0.9999999
17811,4,1.0
17812,1,0.9999999
17813,4,1.0
17814,7,0.99999857
17815,5,0.9999999
17816,9,0.9998305
17817,6,1.0
17818,9,0.9999999
17819,9,0.99997187
17820,9,1.0
17821,9,0.99999416
17822,4,1.0
17823,1,0.99999905
17824,4,1.0
17825,8,1.0
17826,8,0.99996495
17827,5,0.99999964
17828,2,0.9997358
17829,6,1.0
17830,0,0.9999994
17831,2,1.0
17832,9,0.99999976
17833,2,1.0
17834,0,0.99999905
17835,8,0.9998869
17836,9,0.99998856
17837,8,0.9005155
17838,9,0.99999785
17839,9,0.9999999
17840,6,0.999998
17841,3,0.9999982
17842,8,0.999833
17843,2,1.0
17844,1,0.9999974
17845,9,0.99991345
17846,6,0.9999999
17847,0,0.9987923
17848,0,1.0
17849,2,0.99999905
17850,8,1.0
17851,4,0.9999988
17852,4,0.9999783
17853,6,1.0
17854,7,0.9998136
17855,5,1.0
17856,2,1.0
17857,4,0.8622109
17858,8,0.9601591
17859,0,0.9999753
17860,5,0.99995625
17861,1,1.0
17862,8,0.9999294
17863,9,0.99998784
17864,9,0.9913408
17865,3,1.0
17866,0,1.0
17867,6,1.0
17868,8,1.0
17869,3,1.0
17870,4,1.0
17871,5,1.0
17872,3,0.9707658
17873,2,0.99998033
17874,4,1.0
17875,6,1.0
17876,7,0.9255698
17877,4,1.0
17878,2,0.9999924
17879,2,1.0
17880,8,1.0
17881,9,0.9999999
17882,4,0.9992489
17883,0,1.0
17884,6,0.9999938
17885,0,0.9999993
17886,2,1.0
17887,1,1.0
17888,8,0.9999994
17889,4,0.99999905
17890,1,0.9991007
17891,7,1.0
17892,2,0.99963796
17893,3,1.0
17894,2,1.0
17895,1,1.0
17896,9,1.0
17897,6,1.0
17898,0,0.99999976
17899,2,0.68765473
17900,8,0.9999999
17901,3,1.0
17902,3,1.0
17903,9,0.9999999
17904,2,1.0
17905,0,1.0
17906,7,1.0
17907,7,0.999764
17908,2,1.0
17909,0,1.0
17910,8,1.0
17911,6,0.9999969
17912,1,0.99999857
17913,1,1.0
17914,1,0.9999968
17915,6,1.0
17916,1,1.0
17917,2,1.0
17918,4,1.0
17919,8,0.99999976
17920,2,0.9999995
17921,0,1.0
17922,1,0.9989743
17923,8,0.9999999
17924,3,1.0
17925,5,0.99978596
17926,0,0.9999994
17927,2,0.99999785
17928,1,1.0
17929,8,1.0
17930,8,1.0
17931,1,1.0
17932,3,0.95475626
17933,7,0.99999976
17934,8,0.9999169
17935,9,0.9877665
17936,7,1.0
17937,9,0.99999964
17938,9,0.99999976
17939,4,0.9719428
17940,3,1.0
17941,5,0.99937266
17942,5,0.6574758
17943,7,0.9999995
17944,0,0.9999981
17945,0,0.9998864
17946,7,0.99998784
17947,9,0.7038179
17948,7,0.99999976
17949,0,1.0
17950,4,0.9999999
17951,0,0.9999999
17952,5,0.9536145
17953,0,0.9999076
17954,0,0.991117
17955,5,0.99999774
17956,7,0.9999987
17957,6,1.0
17958,3,0.9999907
17959,2,1.0
17960,4,0.999985
17961,8,1.0
17962,2,0.99999905
17963,3,1.0
17964,7,1.0
17965,2,1.0
17966,8,1.0
17967,1,0.9999994
17968,4,0.99999213
17969,1,0.9999999
17970,4,1.0
17971,9,0.99999547
17972,0,0.99999046
17973,7,0.99501604
17974,6,0.99648005
17975,8,1.0
17976,2,1.0
17977,1,1.0
17978,9,0.99999714
17979,1,0.9999993
17980,7,0.9999658
17981,0,0.99999845
17982,5,0.9105809
17983,5,0.9999987
17984,3,0.999998
17985,6,0.9999994
17986,2,0.9999994
17987,6,1.0
17988,5,0.99999034
17989,0,1.0
17990,6,1.0
17991,4,1.0
17992,0,1.0
17993,1,1.0
17994,6,1.0
17995,1,1.0
17996,2,0.9999641
17997,6,1.0
17998,4,1.0
17999,6,1.0
18000,4,1.0
18001,9,1.0
18002,2,0.99999774
18003,9,0.9999969
18004,5,0.9999994
18005,9,0.9999994
18006,8,0.9999999
18007,5,0.99999976
18008,6,0.9999993
18009,0,0.9999994
18010,0,0.99998486
18011,1,1.0
18012,4,1.0
18013,9,0.9999999
18014,1,1.0
18015,3,1.0
18016,2,0.83149683
18017,2,0.91816914
18018,6,1.0
18019,4,1.0
18020,5,0.9995369
18021,1,0.9999975
18022,9,1.0
18023,8,0.99995244
18024,9,0.99981314
18025,6,1.0
18026,4,1.0
18027,1,1.0
18028,8,0.9999995
18029,2,1.0
18030,3,1.0
18031,7,1.0
18032,2,0.9999993
18033,3,0.985691
18034,3,1.0
18035,9,0.97495675
18036,1,0.99999976
18037,6,1.0
18038,3,1.0
18039,1,0.99999976
18040,4,0.99502724
18041,2,0.99994636
18042,2,0.68673927
18043,1,1.0
18044,6,1.0
18045,7,0.99915195
18046,9,0.9999943
18047,2,1.0
18048,0,0.9999999
18049,0,0.99998593
18050,7,0.5018279
18051,4,0.99992096
18052,5,1.0
18053,4,1.0
18054,4,1.0
18055,5,0.99999976
18056,8,0.99409455
18057,6,1.0
18058,1,0.9999995
18059,8,0.9966439
18060,1,0.9999881
18061,8,1.0
18062,4,0.99999964
18063,6,1.0
18064,4,1.0
18065,1,1.0
18066,2,1.0
18067,9,0.999938
18068,9,0.99998224
18069,6,1.0
18070,6,1.0
18071,9,0.9991466
18072,7,0.99997723
18073,6,1.0
18074,4,1.0
18075,6,0.9998487
18076,3,1.0
18077,9,0.9999939
18078,5,0.99992335
18079,0,0.9999999
18080,0,0.9997271
18081,6,1.0
18082,2,0.9990114
18083,1,0.9999844
18084,7,1.0
18085,6,1.0
18086,4,0.9999988
18087,8,1.0
18088,3,1.0
18089,4,0.9992157
18090,1,1.0
18091,4,1.0
18092,6,1.0
18093,1,0.9999999
18094,9,0.99999034
18095,1,1.0
18096,8,0.99996173
18097,0,0.9999999
18098,6,1.0
18099,3,1.0
18100,1,0.9999999
18101,2,0.99999857
18102,0,1.0
18103,2,0.99966645
18104,8,0.9856456
18105,6,1.0
18106,2,1.0
18107,4,1.0
18108,4,0.97520065
18109,7,0.9999995
18110,7,1.0
18111,8,0.99998665
18112,8,1.0
18113,3,1.0
18114,7,1.0
18115,6,0.9999987
18116,3,0.9999995
18117,5,0.99970263
18118,8,0.9462011
18119,5,1.0
18120,2,1.0
18121,7,0.9999981
18122,4,0.9999999
18123,6,0.99999976
18124,7,0.99333704
18125,3,0.87488043
18126,3,0.9999745
18127,0,0.9982736
18128,1,0.99999905
18129,3,1.0
18130,8,1.0
18131,0,0.8521901
18132,8,0.9998493
18133,0,1.0
18134,0,0.99999976
18135,6,1.0
18136,8,0.99984384
18137,3,1.0
18138,8,1.0
18139,9,0.99995613
18140,2,1.0
18141,1,1.0
18142,6,1.0
18143,3,0.9999993
18144,6,0.99967074
18145,9,1.0
18146,3,1.0
18147,1,0.99999964
18148,9,1.0
18149,7,0.99999774
18150,4,1.0
18151,8,0.9999999
18152,7,1.0
18153,9,0.9932533
18154,4,1.0
18155,8,1.0
18156,0,0.999754
18157,3,0.9999989
18158,8,1.0
18159,7,1.0
18160,1,1.0
18161,3,1.0
18162,0,1.0
18163,8,0.99986935
18164,4,0.9999999
18165,4,0.9999995
18166,2,1.0
18167,4,0.7598354
18168,9,1.0
18169,5,0.99998915
18170,4,1.0
18171,9,0.8851711
18172,9,0.999711
18173,3,1.0
18174,9,0.9999993
18175,7,1.0
18176,6,1.0
18177,6,1.0
18178,7,0.99885285
18179,5,1.0
18180,2,1.0
18181,8,0.62742054
